fromNode,toNode,weight
CAV1,FEN1,0.147536069696634
CAV1,FKBP11,0.155833399931533
CAV1,FOXM1,0.0504212984057763
CAV1,FOXRED1,0.0298186438313571
CAV1,GGH,0.101149440792772
CAV1,GINS1,0.0484636156460226
CAV1,GINS2,0.0666740165133234
CAV1,GINS3,0.0279984936352089
CAV1,GLDC,0.104862451645418
CAV1,GMNN,0.060417187407745
CAV1,GMPPB,0.143319367106429
CAV1,GPRC5D,0.0947447331414235
CAV1,GTSE1,0.0298397148293349
CAV1,HASPIN,0.0687861023491542
CAV1,HERPUD1,0.0252885999102632
CAV1,HID1,0.0436385161175518
CAV1,HJURP,0.050687357690408
CAV1,HMGB3,0.0713944538985264
CAV1,HMMR,0.0429995689512716
CAV1,HSP90B1,0.217242321195768
CAV1,HSPA13,0.0347395858697782
CAV1,HSPA5,0.0863695402875696
CAV1,IFI27L1,0.0807823432112695
CAV1,IGF1,0.162892266332366
CAV1,IGLL1,0.0796156006479172
CAV1,IGLL5,0.0814714451152694
CAV1,ITM2C,0.197658493082155
CAV1,JCHAIN,0.184565600026542
CAV1,KCNN3,0.0712207621434185
CAV1,KDELR2,0.088310234893359
CAV1,KIF11,0.0297555574670712
CAV1,KIF18B,0.0249128767065465
CAV1,KIF2C,0.0798840283476893
CAV1,KIFC1,0.04904405037703
CAV1,LAMP5,0.0556769185410639
CAV1,LRRC59,0.109576580259944
CAV1,MAGED1,0.0844380060903048
CAV1,MANF,0.168354867528977
CAV1,MCM2,0.0575353529486809
CAV1,MCM4,0.0386233620911096
CAV1,MIXL1,0.114790606615139
CAV1,MYBL2,0.101906054967979
CAV1,MYDGF,0.12473345430492
CAV1,MZB1,0.124580392508897
CAV1,NEK2,0.0518088428025568
CAV1,NT5DC2,0.0863594851399201
CAV1,NUF2,0.0476448292363046
CAV1,OIP5,0.0640199414914171
CAV1,ORC1,0.0461512048781757
CAV1,OSTC,0.11972332006321
CAV1,OXCT2,0.066528438326952
CAV1,PARM1,0.0533985187500073
CAV1,PBK,0.108117099251676
CAV1,PCNA,0.0635555758956214
CAV1,PDIA4,0.0506265233037669
CAV1,PDIA5,0.131496333263048
CAV1,PDIA6,0.163492487819218
CAV1,PERP,0.117078304985537
CAV1,PHGDH,0.0483870173717453
CAV1,PIF1,0.0487436660850249
CAV1,PIMREG,0.0242190934302743
CAV1,PLAAT2,0.130836569922897
CAV1,PLK4,0.040153917752693
CAV1,PNOC,0.0498673408391545
CAV1,POU2AF1,0.0828303860004875
CAV1,PPIB,0.0897075347813416
CAV1,PRDX4,0.147017467664171
CAV1,PTTG1,0.0840015363719682
CAV1,PYCR1,0.163540885278262
CAV1,QPCTL,0.0823199010999625
CAV1,RAD51,0.0448465801239824
CAV1,RAD51AP1,0.0293481505382764
CAV1,RAD54L,0.0267119354923494
CAV1,RPN1,0.0301054939542606
CAV1,RRM2,0.11594069567075
CAV1,SDC1,0.0970371268078519
CAV1,SDF2L1,0.0357822933640304
CAV1,SEC11C,0.154268941143687
CAV1,SELENOS,0.106289344605342
CAV1,SHCBP1,0.115584970636312
CAV1,SIX5,0.059945843601529
CAV1,SKA1,0.0881742858498813
CAV1,SLC16A14,0.0761790859778072
CAV1,SLC17A9,0.0911723239620698
CAV1,SLC25A4,0.0652956470080403
CAV1,SLC35B1,0.112540859456192
CAV1,SPACA3,0.0757467436506
CAV1,SPAG5,0.117800889660278
CAV1,SPATS2,0.0915977598508032
CAV1,SPC24,0.0313930886397084
CAV1,SPC25,0.0562653399691359
CAV1,SPCS2,0.127276235299329
CAV1,SRPRB,0.137502346563971
CAV1,SSR3,0.179909853431257
CAV1,ST7,0.0352838832536279
CAV1,STMN1,0.0648170209222769
CAV1,SUB1,0.0868531685614914
CAV1,TCF19,0.0777938366319933
CAV1,TK1,0.0351933414966375
CAV1,TMEM106C,0.0751643816653287
CAV1,TMEM198,0.0529695089931533
CAV1,TMEM214,0.0557976674387667
CAV1,TNFRSF13B,0.149531217402819
CAV1,TNFRSF17,0.195497045817903
CAV1,TOP2A,0.0237693357813517
CAV1,TPX2,0.0205132303177485
CAV1,TRAM2,0.0782685408976715
CAV1,TRIP13,0.0731745187239383
CAV1,TROAP,0.0426547372103191
CAV1,TTK,0.0420793789103687
CAV1,TUBG1,0.0742747111881633
CAV1,TWIST2,0.0524952377397956
CAV1,TXNDC11,0.0947753206113776
CAV1,TXNDC5,0.180091780933576
CAV1,TYMS,0.0520732130715213
CAV1,UAP1,0.169170409561125
CAV1,UBE2C,0.063370820996859
CAV1,UBE2T,0.0510630285413179
CAV1,UCHL1,0.105950284208733
CAV1,UFD1,0.0332841834205659
CAV1,XBP1,0.133776017093089
CAV1,ZWINT,0.153659313815692
CCL25,CCNA2,0.0234362354343833
CCL25,CCNB2,0.0372116306075055
CCL25,CCNE1,0.0660699656668633
CCL25,CCNF,0.0209871494521124
CCL25,CDC20,0.118189596050589
CCL25,CDC45,0.0565682325738583
CCL25,CDC6,0.0686833832943342
CCL25,CDCA3,0.0526320128756338
CCL25,CDCA5,0.0707398532279984
CCL25,CDK1,0.0248041402344373
CCL25,CENPA,0.0493231160195459
CCL25,CENPM,0.0571861157569639
CCL25,CENPN,0.0315138671109127
CCL25,CENPS,0.0503680444556038
CCL25,CENPW,0.0380313394392222
CCL25,CHAC1,0.0340578536773079
CCL25,CHAC2,0.0719063430840505
CCL25,CHEK1,0.0365932822856258
CCL25,CKS1B,0.0429814323568371
CCL25,CKS2,0.046661124658682
CCL25,CLPTM1L,0.0705252845437937
CCL25,CNKSR1,0.0596866928411502
CCL25,CPNE5,0.0949719639473056
CCL25,CRYBB1,0.0433759286805403
CCL25,DERL3,0.261455180184129
CCL25,DNAJB11,0.236909700943418
CCL25,DUSP5,0.0735438861795342
CCL25,EAF2,0.076769560223291
CCL25,ERLEC1,0.117360060239679
CCL25,FABP5,0.084606894640298
CCL25,FBXO10,0.030340259256423
CCL25,FBXO16,0.0321097184583306
CCL25,FEN1,0.150802920037985
CCL25,FKBP11,0.264007749120501
CCL25,FOXM1,0.0247087660431803
CCL25,FOXRED1,0.0410814425532598
CCL25,GGH,0.104140527759882
CCL25,GINS2,0.0763632333055711
CCL25,GLDC,0.0740093953717213
CCL25,GMNN,0.043307355129346
CCL25,GMPPB,0.225951076678605
CCL25,GPRC5D,0.13420973140163
CCL25,HASPIN,0.0391329949775978
CCL25,HID1,0.0673186670448195
CCL25,HJURP,0.0222705771124335
CCL25,HMGB3,0.0499949373381972
CCL25,HSP90B1,0.22080512933904
CCL25,HSPA5,0.0730696335886718
CCL25,IFI27L1,0.143537269007331
CCL25,IGF1,0.214747160418316
CCL25,IGLL1,0.172728163375003
CCL25,IGLL5,0.0878338253780468
CCL25,ISOC2,0.0338990855601899
CCL25,ITM2C,0.312401517054374
CCL25,JCHAIN,0.199693715717476
CCL25,KCNN3,0.0811632138024476
CCL25,KDELR2,0.099759997399944
CCL25,KIF2C,0.0501030984592098
CCL25,KIFC1,0.0246479447535476
CCL25,LAMP5,0.0481022908714402
CCL25,LRRC59,0.11901451887175
CCL25,MAGED1,0.11684835927295
CCL25,MANF,0.275003633202934
CCL25,MCM2,0.0385257307985958
CCL25,MIXL1,0.103405661956869
CCL25,MYBL2,0.116218648585335
CCL25,MYDGF,0.254407829282447
CCL25,MZB1,0.260930530672718
CCL25,NT5DC2,0.152775181742644
CCL25,NUF2,0.0213113010388693
CCL25,OIP5,0.0410680560807536
CCL25,OSTC,0.108563864075652
CCL25,OXCT2,0.0703527599257566
CCL25,PARM1,0.0409861693378937
CCL25,PBK,0.081503575811618
CCL25,PCNA,0.0395477220825656
CCL25,PDIA4,0.04517264335597
CCL25,PDIA5,0.139193440806802
CCL25,PDIA6,0.161438082524619
CCL25,PERP,0.141980767900451
CCL25,PHGDH,0.0654163505595386
CCL25,PIF1,0.0366059066140235
CCL25,PLAAT2,0.228277357009281
CCL25,PNOC,0.103822079694824
CCL25,POU2AF1,0.0761537394428238
CCL25,PPIB,0.171574583174924
CCL25,PRDX4,0.276117165301281
CCL25,PTTG1,0.104227311683855
CCL25,PYCR1,0.240142502499966
CCL25,QPCTL,0.159710663285633
CCL25,RAD51,0.0218697981256543
CCL25,RPN1,0.0251471734722072
CCL25,RRM2,0.0669654587681288
CCL25,SDC1,0.108318843377202
CCL25,SDF2L1,0.0773840611481132
CCL25,SEC11C,0.229244119072996
CCL25,SELENOS,0.155772878010907
CCL25,SHCBP1,0.0646308423181802
CCL25,SIX5,0.0800796617681033
CCL25,SKA1,0.0558766255968447
CCL25,SLC16A14,0.0329694330614479
CCL25,SLC17A9,0.104342579448375
CCL25,SLC25A4,0.0832810026797594
CCL25,SLC35B1,0.135115895459087
CCL25,SPACA3,0.151380291482578
CCL25,SPAG5,0.0712864324863519
CCL25,SPATS2,0.0698856727026022
CCL25,SPC25,0.0283962712836587
CCL25,SPCS2,0.119456577505519
CCL25,SRPRB,0.206445631392728
CCL25,SSR3,0.187308911305093
CCL25,STMN1,0.0473076707415682
CCL25,SUB1,0.0979093568484238
CCL25,TCF19,0.0445512098544927
CCL25,TK1,0.0324359217582751
CCL25,TMEM106C,0.0823072948361062
CCL25,TMEM198,0.0764760781917719
CCL25,TMEM214,0.0683669480889906
CCL25,TNFRSF13B,0.280272646027286
CCL25,TNFRSF17,0.281219441357769
CCL25,TRAM2,0.0405893077463948
CCL25,TRIP13,0.0392092539415621
CCL25,TROAP,0.0249576449449721
CCL25,TUBG1,0.100375454629947
CCL25,TWIST2,0.0603356966972889
CCL25,TXNDC11,0.0732147241160949
CCL25,TXNDC5,0.230316754838417
CCL25,TYMS,0.0373962073635722
CCL25,UAP1,0.149295507080903
CCL25,UBE2C,0.0295825651655053
CCL25,UBE2T,0.0291647417027665
CCL25,UCHL1,0.152111093864062
CCL25,UFD1,0.0289077707445773
CCL25,XBP1,0.131611410309861
CCL25,ZWINT,0.109116951780914
CCNA2,CCNB1,0.120764946823722
CCNA2,CCNB2,0.169516005041329
CCNA2,CCNE1,0.0640408677050671
CCNA2,CCNF,0.0782566936498221
CCNA2,CDC20,0.0961304358089747
CCNA2,CDC45,0.154864319764362
CCNA2,CDC6,0.155271617289462
CCNA2,CDCA2,0.115130811412013
CCNA2,CDCA3,0.140596102569071
CCNA2,CDCA5,0.145490745884715
CCNA2,CDCA8,0.155418555207254
CCNA2,CDK1,0.120517150619903
CCNA2,CENPA,0.144751273938883
CCNA2,CENPM,0.0323974308974243
CCNA2,CENPN,0.0480214325285113
CCNA2,CENPO,0.058861290662128
CCNA2,CENPU,0.136407116576843
CCNA2,CENPW,0.0731534582378731
CCNA2,CEP55,0.128289310101749
CCNA2,CHAC1,0.0540806456038815
CCNA2,CHAC2,0.0611208527880501
CCNA2,CHAF1B,0.0423354645803461
CCNA2,CHEK1,0.161165606981936
CCNA2,CKS1B,0.0275478752957123
CCNA2,CKS2,0.0409317977625506
CCNA2,CLPTM1L,0.0412610874532324
CCNA2,CLSPN,0.0704345840429841
CCNA2,CNKSR1,0.0230274497988739
CCNA2,CRYBB1,0.0215008220866305
CCNA2,DEPDC1,0.137663242523146
CCNA2,DEPDC1B,0.12583959427248
CCNA2,DERL3,0.0228328685647491
CCNA2,DHCR24,0.0246048857239866
CCNA2,DLGAP5,0.113587445767805
CCNA2,DNAJB11,0.0458721749740677
CCNA2,DTL,0.154452624733783
CCNA2,E2F8,0.107920635879225
CCNA2,EAF2,0.0395347158001139
CCNA2,ELL2,0.0600398701142364
CCNA2,ERLEC1,0.0468331341938541
CCNA2,ESCO2,0.117944065969252
CCNA2,ESPL1,0.0687889520700225
CCNA2,EXO1,0.0914850247969164
CCNA2,FBXO16,0.028894551409989
CCNA2,FEN1,0.104839448003139
CCNA2,FKBP11,0.0291731982938912
CCNA2,FOXM1,0.153000017424425
CCNA2,GGH,0.0631650344247841
CCNA2,GINS1,0.126445777700817
CCNA2,GINS2,0.0743352196791907
CCNA2,GINS3,0.037823104959492
CCNA2,GLDC,0.0629249603149229
CCNA2,GMNN,0.119611467744856
CCNA2,GMPPB,0.027911669348895
CCNA2,GPRC5D,0.0388341366285124
CCNA2,GTSE1,0.114386919480989
CCNA2,HASPIN,0.113713636772053
CCNA2,HJURP,0.157517839578217
CCNA2,HMGB3,0.140706109314467
CCNA2,HMMR,0.140780729528048
CCNA2,HSP90B1,0.0622069734824024
CCNA2,HSPA13,0.0331572962023017
CCNA2,IFI27L1,0.0235765170988581
CCNA2,IGF1,0.0341351972402924
CCNA2,ITM2C,0.0396915409473261
CCNA2,JCHAIN,0.0401607168531098
CCNA2,KCNN3,0.0455835406801723
CCNA2,KIF11,0.1555874499238
CCNA2,KIF18B,0.105681077926647
CCNA2,KIF20A,0.114020008586409
CCNA2,KIF2C,0.17470496014639
CCNA2,KIF4A,0.102259969931016
CCNA2,KIFC1,0.168005195232619
CCNA2,LRRC59,0.0391721441185855
CCNA2,MAGED1,0.0225217549186211
CCNA2,MANF,0.0280186610564419
CCNA2,MCM2,0.111947329088115
CCNA2,MCM4,0.142302250837162
CCNA2,MIXL1,0.0446012971156097
CCNA2,MTFR2,0.0623587457161728
CCNA2,MYBL2,0.0997920609640345
CCNA2,NEK2,0.160566657314463
CCNA2,NT5DC2,0.0299773266211768
CCNA2,NUF2,0.154990665489541
CCNA2,OIP5,0.103023197655907
CCNA2,ORC1,0.14806053227161
CCNA2,OSTC,0.025351268565936
CCNA2,OXCT2,0.0232434939254342
CCNA2,PARM1,0.0322257368218238
CCNA2,PBK,0.102594223393687
CCNA2,PCNA,0.0758422690271732
CCNA2,PDIA4,0.0486202460910126
CCNA2,PDIA5,0.055870129494439
CCNA2,PDIA6,0.0319463795026208
CCNA2,PERP,0.0249413151032574
CCNA2,PHGDH,0.0487401717682084
CCNA2,PIF1,0.0713323309965927
CCNA2,PIMREG,0.106545111675904
CCNA2,PIR,0.0428543273428272
CCNA2,PLAAT2,0.0222055028110687
CCNA2,PLK4,0.157482922485179
CCNA2,POLQ,0.0606337754091395
CCNA2,POU2AF1,0.0443812019000374
CCNA2,PRDX4,0.0247542980808024
CCNA2,PTTG1,0.0625088517956121
CCNA2,PYCR1,0.0505762770873252
CCNA2,RAD51,0.130724794642765
CCNA2,RAD51AP1,0.122233564786579
CCNA2,RAD54L,0.0963374687459214
CCNA2,RRM2,0.206538973911689
CCNA2,SCD,0.0546577746162154
CCNA2,SDC1,0.0642516758885871
CCNA2,SEC11C,0.0501595151714635
CCNA2,SELENOS,0.0286974177845593
CCNA2,SHCBP1,0.13978638746398
CCNA2,SKA1,0.147221667327426
CCNA2,SLC16A14,0.082224009566535
CCNA2,SLC17A9,0.0317131398154112
CCNA2,SLC25A4,0.0278186517489272
CCNA2,SLC35B1,0.0266331559500344
CCNA2,SPAG5,0.140588556717013
CCNA2,SPATS2,0.0772964849014738
CCNA2,SPC24,0.128295422491372
CCNA2,SPC25,0.143658570249343
CCNA2,SPCS2,0.0208350013036449
CCNA2,SRPRB,0.0207119371355655
CCNA2,SSR3,0.0464110238685027
CCNA2,ST7,0.026531323721635
CCNA2,STMN1,0.082894646291402
CCNA2,TCF19,0.132011805869985
CCNA2,TEDC2,0.0313418080305329
CCNA2,TK1,0.0858378158386828
CCNA2,TMEM106C,0.035319959202969
CCNA2,TNFRSF13B,0.0255770754665401
CCNA2,TNFRSF17,0.0401624732048815
CCNA2,TOP2A,0.141288095547273
CCNA2,TPX2,0.122938331241837
CCNA2,TRAIP,0.0384404005887312
CCNA2,TRAM2,0.0434548803013865
CCNA2,TRIP13,0.136503818251216
CCNA2,TROAP,0.105037720135424
CCNA2,TTK,0.144399381136639
CCNA2,TUBG1,0.0521466206788046
CCNA2,TWIST2,0.0297096500003656
CCNA2,TXNDC11,0.0594009043144077
CCNA2,TXNDC5,0.0314346849062294
CCNA2,TYMS,0.0611332749883703
CCNA2,UAP1,0.0811414637460319
CCNA2,UBE2C,0.141179400628829
CCNA2,UBE2T,0.0815254367922052
CCNA2,UCHL1,0.0355034734068671
CCNA2,UFD1,0.0316452578135084
CCNA2,XBP1,0.0787223898414361
CCNA2,ZWINT,0.153036848188427
CCNB1,CCNB2,0.115453720989419
CCNB1,CCNE1,0.0436821986306243
CCNB1,CCNF,0.0420906109334374
CCNB1,CDC20,0.0461803651762332
CCNB1,CDC45,0.0810061206803841
CCNB1,CDC6,0.0974554963742071
CCNB1,CDCA2,0.0969771117855807
CCNB1,CDCA3,0.0843062831201319
CCNB1,CDCA5,0.0563376892440687
CCNB1,CDCA8,0.117148647431268
CCNB1,CDK1,0.0555457655883254
CCNB1,CENPA,0.0787120940680596
CCNB1,CENPO,0.0316338363947335
CCNB1,CENPU,0.107287694090423
CCNB1,CENPW,0.0324231192641358
CCNB1,CEP55,0.128896623337297
CCNB1,CHAC1,0.049758790046546
CCNB1,CHAC2,0.0438094046376219
CCNB1,CHAF1B,0.0422632470214988
CCNB1,CHEK1,0.102712099739622
CCNB1,CLPTM1L,0.0323582911971221
CCNB1,CLSPN,0.108915904370131
CCNB1,CNKSR1,0.0291183446389621
CCNB1,CRYBB1,0.026429356626479
CCNB1,DEPDC1,0.141200695330451
CCNB1,DEPDC1B,0.118114425756435
CCNB1,DLGAP5,0.0964783998938511
CCNB1,DTL,0.094426713948499
CCNB1,E2F8,0.0908986095719964
CCNB1,ELL2,0.0502745212870445
CCNB1,ESCO2,0.0879156995738471
CCNB1,ESPL1,0.0555950040915807
CCNB1,EXO1,0.0725339222736928
CCNB1,FBXO16,0.034883047628742
CCNB1,FOXM1,0.102538371683768
CCNB1,GGH,0.029397554186007
CCNB1,GINS1,0.0995719086232941
CCNB1,GINS2,0.031441974879715
CCNB1,GLDC,0.050371737085747
CCNB1,GMNN,0.0957475526977628
CCNB1,GPRC5D,0.0371593354993872
CCNB1,GTSE1,0.0696376161221271
CCNB1,HASPIN,0.0898268428794508
CCNB1,HJURP,0.121196052212609
CCNB1,HMGB3,0.0764466530435667
CCNB1,HMMR,0.133810783803232
CCNB1,HSPA13,0.0210852035825263
CCNB1,KCNN3,0.0486151198125952
CCNB1,KIF11,0.126893494839508
CCNB1,KIF18B,0.104076846078464
CCNB1,KIF20A,0.0706534426492877
CCNB1,KIF2C,0.0908756281699486
CCNB1,KIF4A,0.0820605556546206
CCNB1,KIFC1,0.112936028093089
CCNB1,MCM2,0.0626965504447612
CCNB1,MCM4,0.0882288363401361
CCNB1,MIXL1,0.0323287203908449
CCNB1,MTFR2,0.070052914582822
CCNB1,MYBL2,0.0650694405404265
CCNB1,NEK2,0.119443520448353
CCNB1,NT5DC2,0.0200153995222461
CCNB1,NUF2,0.120185760177761
CCNB1,OIP5,0.0466183417241904
CCNB1,ORC1,0.100497368454992
CCNB1,OXCT2,0.0207413325376646
CCNB1,PARM1,0.0243645435777139
CCNB1,PBK,0.0669590921495341
CCNB1,PDIA4,0.0488981196635012
CCNB1,PDIA5,0.0291462113092968
CCNB1,PHGDH,0.0476204516152027
CCNB1,PIF1,0.0450907587799263
CCNB1,PIMREG,0.090020964113395
CCNB1,PIR,0.0488476224355116
CCNB1,PLK4,0.0930007539948334
CCNB1,POLQ,0.12316999384334
CCNB1,POU2AF1,0.037164549591563
CCNB1,PYCR1,0.022130590917492
CCNB1,RAD51,0.067135430503667
CCNB1,RAD51AP1,0.0872643605668603
CCNB1,RAD54L,0.0802133398470574
CCNB1,RRM2,0.104021485454559
CCNB1,SCD,0.0482904566408065
CCNB1,SDC1,0.052224670525179
CCNB1,SEC11C,0.028282375072133
CCNB1,SHCBP1,0.0844600844122354
CCNB1,SKA1,0.0758638630038234
CCNB1,SLC16A14,0.0655863028437941
CCNB1,SLC25A4,0.0219479566198479
CCNB1,SPAG5,0.056365828869223
CCNB1,SPATS2,0.0520449524829311
CCNB1,SPC24,0.091459585937862
CCNB1,SPC25,0.0760082017193206
CCNB1,TCF19,0.0659050444805723
CCNB1,TEDC2,0.0335212565947058
CCNB1,TK1,0.062022819838704
CCNB1,TOP2A,0.104523305788014
CCNB1,TPX2,0.0994236238311265
CCNB1,TRAIP,0.0332730026456659
CCNB1,TRAM2,0.0223124035280776
CCNB1,TRIP13,0.106385106340472
CCNB1,TROAP,0.0516261571976649
CCNB1,TTK,0.106881485107144
CCNB1,TUBG1,0.0206280416583903
CCNB1,TWIST2,0.0211265425490739
CCNB1,TXNDC11,0.0380609814243135
CCNB1,UAP1,0.0361279734769621
CCNB1,UBE2C,0.0719092540246674
CCNB1,UBE2T,0.0354426991803679
CCNB1,UCHL1,0.0226593188352712
CCNB1,XBP1,0.0485927593492045
CCNB1,ZWINT,0.0432767784863934
CCNB2,CCNE1,0.0703820650796264
CCNB2,CCNF,0.0844087538021723
CCNB2,CDC20,0.140250181165494
CCNB2,CDC45,0.179594302984706
CCNB2,CDC6,0.163741536059863
CCNB2,CDCA2,0.104143131685772
CCNB2,CDCA3,0.169530066452676
CCNB2,CDCA5,0.182050804831003
CCNB2,CDCA8,0.165453300663526
CCNB2,CDK1,0.137112483472605
CCNB2,CENPA,0.179806947425234
CCNB2,CENPM,0.0519819958512549
CCNB2,CENPN,0.0609100831281433
CCNB2,CENPO,0.0587579553641004
CCNB2,CENPU,0.117405883184121
CCNB2,CENPW,0.104377228982728
CCNB2,CEP55,0.117440029287976
CCNB2,CHAC1,0.0675002450512156
CCNB2,CHAC2,0.0581969905601408
CCNB2,CHAF1B,0.0419146411610721
CCNB2,CHEK1,0.157639606415482
CCNB2,CKS1B,0.0390819329555575
CCNB2,CKS2,0.0611979591015897
CCNB2,CLPTM1L,0.045655117855548
CCNB2,CLSPN,0.0582571393544644
CCNB2,CNKSR1,0.0295237760679487
CCNB2,CPNE5,0.0236479741257907
CCNB2,CRYBB1,0.028303771053592
CCNB2,DEPDC1,0.130576452518394
CCNB2,DEPDC1B,0.115519398347072
CCNB2,DERL3,0.0393720838195771
CCNB2,DHCR24,0.0278971445435463
CCNB2,DLGAP5,0.0973462367353809
CCNB2,DNAJB11,0.0590113353756936
CCNB2,DTL,0.136127840394304
CCNB2,E2F8,0.100513871114431
CCNB2,EAF2,0.0515793466639845
CCNB2,ELL2,0.057471715461088
CCNB2,ERLEC1,0.04455967784941
CCNB2,ESCO2,0.0954725737112274
CCNB2,ESPL1,0.0626050807389138
CCNB2,EXO1,0.0780617529856807
CCNB2,FBXO16,0.0325100833931645
CCNB2,FEN1,0.132965624630518
CCNB2,FKBP11,0.0452252689569272
CCNB2,FOXM1,0.16471648601018
CCNB2,FOXRED1,0.0209498599476018
CCNB2,GGH,0.0812221383743517
CCNB2,GINS1,0.117151391179057
CCNB2,GINS2,0.0992807751426883
CCNB2,GINS3,0.0355327022831434
CCNB2,GLDC,0.0665339718358134
CCNB2,GMNN,0.133592352844178
CCNB2,GMPPB,0.0426146808457491
CCNB2,GPRC5D,0.0500515110695072
CCNB2,GTSE1,0.113401770957776
CCNB2,HASPIN,0.11584276512446
CCNB2,HID1,0.0224731532068614
CCNB2,HJURP,0.159833363806492
CCNB2,HMGB3,0.183956000114702
CCNB2,HMMR,0.130915288617152
CCNB2,HSP90B1,0.0720516161888581
CCNB2,HSPA13,0.0227029124149802
CCNB2,IFI27L1,0.0390885925978497
CCNB2,IGF1,0.0460940178758577
CCNB2,IGLL5,0.0230576488197177
CCNB2,ITM2C,0.0602595973634398
CCNB2,JCHAIN,0.0495802535157159
CCNB2,KCNN3,0.0541550297293669
CCNB2,KIF11,0.131863639391156
CCNB2,KIF18B,0.106798993372127
CCNB2,KIF20A,0.105092054497442
CCNB2,KIF2C,0.200829848465651
CCNB2,KIF4A,0.0915048498861743
CCNB2,KIFC1,0.177425291147092
CCNB2,LRRC59,0.0485224060804508
CCNB2,MAGED1,0.0298311498231414
CCNB2,MANF,0.0441228812896816
CCNB2,MCM2,0.132129430548227
CCNB2,MCM4,0.126836664726246
CCNB2,MIXL1,0.0517316023045467
CCNB2,MTFR2,0.0577013520461366
CCNB2,MYBL2,0.128346022918442
CCNB2,MYDGF,0.0330138865344267
CCNB2,MZB1,0.036103307205456
CCNB2,NEK2,0.1623890967547
CCNB2,NT5DC2,0.0485582944895468
CCNB2,NUF2,0.154477252291924
CCNB2,OIP5,0.13471911589998
CCNB2,ORC1,0.146824712119037
CCNB2,OSTC,0.0271239068726506
CCNB2,OXCT2,0.0343166773285514
CCNB2,PARM1,0.0298945179653642
CCNB2,PBK,0.108604557989342
CCNB2,PCNA,0.0809347676728591
CCNB2,PDIA4,0.0488144565792458
CCNB2,PDIA5,0.0662175161946642
CCNB2,PDIA6,0.0367641968524917
CCNB2,PERP,0.0301262588960217
CCNB2,PHGDH,0.0624200105634009
CCNB2,PIF1,0.0939456227147489
CCNB2,PIMREG,0.124183435165743
CCNB2,PIR,0.0491983530907144
CCNB2,PLAAT2,0.0348852612432197
CCNB2,PLK4,0.128303060049559
CCNB2,POLQ,0.0489558164639402
CCNB2,POU2AF1,0.0493660258286359
CCNB2,PRDX4,0.0417959742429675
CCNB2,PTTG1,0.0917956578124095
CCNB2,PYCR1,0.0741328734351112
CCNB2,QPCTL,0.0234365942588302
CCNB2,RAD51,0.148524369995188
CCNB2,RAD51AP1,0.101721605591573
CCNB2,RAD54L,0.102545987231321
CCNB2,RRM2,0.216568483796978
CCNB2,SCD,0.0512713181651964
CCNB2,SDC1,0.0809574636030128
CCNB2,SDF2L1,0.0225477185436813
CCNB2,SEC11C,0.0659997806514445
CCNB2,SELENOS,0.0393270223593457
CCNB2,SHCBP1,0.140833570828053
CCNB2,SKA1,0.170619343290218
CCNB2,SLC16A14,0.0796103034859897
CCNB2,SLC17A9,0.040206653240811
CCNB2,SLC25A4,0.0315480533237822
CCNB2,SLC35B1,0.0347677559104303
CCNB2,SPACA3,0.0211382404954466
CCNB2,SPAG5,0.155645468152737
CCNB2,SPATS2,0.0734726971231711
CCNB2,SPC24,0.161556610474894
CCNB2,SPC25,0.162375212857082
CCNB2,SPCS2,0.0235952831871664
CCNB2,SRPRB,0.0293622149773596
CCNB2,SSR3,0.0514951272209342
CCNB2,ST7,0.0257667982808135
CCNB2,STMN1,0.0966023432553135
CCNB2,SUB1,0.0232654005112751
CCNB2,TCF19,0.133491157344477
CCNB2,TEDC2,0.0409130323030243
CCNB2,TK1,0.115105079960924
CCNB2,TMEM106C,0.0456783960499947
CCNB2,TNFRSF13B,0.0430765874135915
CCNB2,TNFRSF17,0.0577180831445193
CCNB2,TOP2A,0.11534144528142
CCNB2,TPX2,0.111525839963192
CCNB2,TRAIP,0.0473524562551597
CCNB2,TRAM2,0.0378712955619027
CCNB2,TRIP13,0.136262343470176
CCNB2,TROAP,0.153249035345588
CCNB2,TTK,0.12656985159929
CCNB2,TUBG1,0.0777573891784301
CCNB2,TWIST2,0.045568735482107
CCNB2,TXNDC11,0.0632104507214671
CCNB2,TXNDC5,0.0431974423630359
CCNB2,TYMS,0.074234176578121
CCNB2,UAP1,0.0850631974164986
CCNB2,UBE2C,0.172566804190843
CCNB2,UBE2T,0.108175924585567
CCNB2,UCHL1,0.0533979643258651
CCNB2,UFD1,0.0480681968201821
CCNB2,XBP1,0.086021265602305
CCNB2,ZWINT,0.174145224242928
CCNE1,CCNF,0.056727803030762
CCNE1,CDC20,0.0680359404681812
CCNE1,CDC45,0.0753050826620291
CCNE1,CDC6,0.0934981090822862
CCNE1,CDCA2,0.0421193497405742
CCNE1,CDCA3,0.0761687810511628
CCNE1,CDCA5,0.0665119467106228
CCNE1,CDCA8,0.0684855177329484
CCNE1,CDK1,0.0439460749480781
CCNE1,CENPA,0.0743199505446119
CCNE1,CENPM,0.0336953170064449
CCNE1,CENPO,0.0451386625081878
CCNE1,CENPU,0.0410038352688593
CCNE1,CENPW,0.0327703796331319
CCNE1,CEP55,0.0521693544750893
CCNE1,CHAC1,0.0686058147736576
CCNE1,CHAC2,0.06935395258441
